filename,label
Growlithe\Growlithe_Shiny_25.png,Growlithe
Growlithe\Growlithe_Shiny_26.png,Growlithe
Growlithe\Growlithe_Shiny_27.png,Growlithe
Growlithe\Growlithe_Shiny_28.png,Growlithe
Growlithe\Growlithe_Shiny_29.png,Growlithe
Growlithe\Growlithe_Shiny_30.png,Growlithe
Growlithe\Growlithe_Shiny_31.png,Growlithe
Growlithe\Growlithe_Shiny_32.png,Growlithe
Growlithe\Growlithe_Shiny_33.png,Growlithe
Growlithe\Growlithe_Shiny_34.png,Growlithe
Growlithe\Growlithe_Shiny_35.png,Growlithe
Growlithe\Growlithe_Shiny_36.png,Growlithe
Growlithe\Growlithe_Shiny_37.png,Growlithe
Growlithe\Growlithe_Shiny_38.png,Growlithe
Growlithe\Growlithe_Shiny_39.png,Growlithe
Growlithe\Growlithe_Shiny_40.png,Growlithe
Growlithe\Growlithe_Shiny_41.png,Growlithe
Growlithe\Growlithe_Shiny_42.png,Growlithe
Growlithe\Growlithe_Shiny_43.png,Growlithe
Growlithe\Growlithe_Shiny_44.png,Growlithe
Growlithe\Growlithe_Shiny_45.png,Growlithe
Growlithe\Growlithe_Shiny_46.png,Growlithe
Growlithe\Growlithe_Shiny_47.png,Growlithe
Growlithe\Growlithe_Shiny_48.png,Growlithe
Growlithe\Growlithe_Shiny_49.png,Growlithe
Growlithe\Growlithe_Shiny_50.png,Growlithe
Growlithe\Growlithe_Shiny_51.png,Growlithe
Growlithe\Growlithe_Shiny_52.png,Growlithe
Growlithe\Growlithe_Shiny_53.png,Growlithe
Growlithe\Growlithe_Shiny_54.png,Growlithe
Growlithe\Growlithe_Shiny_55.png,Growlithe
Growlithe\Growlithe_Shiny_56.png,Growlithe
Growlithe\Growlithe_Shiny_57.png,Growlithe
Growlithe\Growlithe_Shiny_58.png,Growlithe
Growlithe\Growlithe_Shiny_59.png,Growlithe
Growlithe\Growlithe_Shiny_60.png,Growlithe
Growlithe\Growlithe_Shiny_61.png,Growlithe
Growlithe\Growlithe_Shiny_62.png,Growlithe
Growlithe\Growlithe_Shiny_63.png,Growlithe
Growlithe\Growlithe_Shiny_64.png,Growlithe
Growlithe\Growlithe_Shiny_65.png,Growlithe
Growlithe\Growlithe_Shiny_66.png,Growlithe
Growlithe\Growlithe_Shiny_67.png,Growlithe
Growlithe\Growlithe_Shiny_68.png,Growlithe
Growlithe\Growlithe_Shiny_69.png,Growlithe
Hoothoot\Hoothoot_0.png,Hoothoot
Hoothoot\Hoothoot_1.png,Hoothoot
Hoothoot\Hoothoot_2.png,Hoothoot
Hoothoot\Hoothoot_3.png,Hoothoot
Hoothoot\Hoothoot_4.png,Hoothoot
Hoothoot\Hoothoot_5.png,Hoothoot
Hoothoot\Hoothoot_6.png,Hoothoot
Hoothoot\Hoothoot_7.png,Hoothoot
Hoothoot\Hoothoot_8.png,Hoothoot
Hoothoot\Hoothoot_9.png,Hoothoot
Hoothoot\Hoothoot_10.png,Hoothoot
Hoothoot\Hoothoot_11.png,Hoothoot
Hoothoot\Hoothoot_12.png,Hoothoot
Hoothoot\Hoothoot_13.png,Hoothoot
Hoothoot\Hoothoot_14.png,Hoothoot
Hoothoot\Hoothoot_15.png,Hoothoot
Hoothoot\Hoothoot_16.png,Hoothoot
Hoothoot\Hoothoot_17.png,Hoothoot
Hoothoot\Hoothoot_18.png,Hoothoot
Hoothoot\Hoothoot_19.png,Hoothoot
Hoothoot\Hoothoot_20.png,Hoothoot
Hoothoot\Hoothoot_21.png,Hoothoot
Hoothoot\Hoothoot_22.png,Hoothoot
Hoothoot\Hoothoot_23.png,Hoothoot
Hoothoot\Hoothoot_24.png,Hoothoot
Hoothoot\Hoothoot_25.png,Hoothoot
Hoothoot\Hoothoot_26.png,Hoothoot
Hoothoot\Hoothoot_27.png,Hoothoot
Hoothoot\Hoothoot_28.png,Hoothoot
Hoothoot\Hoothoot_29.png,Hoothoot
Hoothoot\Hoothoot_30.png,Hoothoot
Hoothoot\Hoothoot_31.png,Hoothoot
Hoothoot\Hoothoot_32.png,Hoothoot
Hoothoot\Hoothoot_33.png,Hoothoot
Hoothoot\Hoothoot_34.png,Hoothoot
Hoothoot\Hoothoot_35.png,Hoothoot
Hoothoot\Hoothoot_36.png,Hoothoot
Hoothoot\Hoothoot_37.png,Hoothoot
Hoothoot\Hoothoot_38.png,Hoothoot
Hoothoot\Hoothoot_39.png,Hoothoot
Hoothoot\Hoothoot_40.png,Hoothoot
Hoothoot\Hoothoot_41.png,Hoothoot
Hoothoot\Hoothoot_42.png,Hoothoot
Hoothoot\Hoothoot_43.png,Hoothoot
Hoothoot\Hoothoot_44.png,Hoothoot
Hoothoot\Hoothoot_45.png,Hoothoot
Hoothoot\Hoothoot_46.png,Hoothoot
Hoothoot\Hoothoot_47.png,Hoothoot
Hoothoot\Hoothoot_48.png,Hoothoot
Hoothoot\Hoothoot_49.png,Hoothoot
Hoothoot\Hoothoot_50.png,Hoothoot
Hoothoot\Hoothoot_51.png,Hoothoot
Hoothoot\Hoothoot_52.png,Hoothoot
Hoothoot\Hoothoot_53.png,Hoothoot
Hoothoot\Hoothoot_54.png,Hoothoot
Hoothoot\Hoothoot_55.png,Hoothoot
Hoothoot\Hoothoot_56.png,Hoothoot
Hoothoot\Hoothoot_57.png,Hoothoot
Hoothoot\Hoothoot_58.png,Hoothoot
Hoothoot\Hoothoot_59.png,Hoothoot
Hoothoot\Hoothoot_60.png,Hoothoot
Hoothoot\Hoothoot_61.png,Hoothoot
Hoothoot\Hoothoot_62.png,Hoothoot
Hoothoot\Hoothoot_63.png,Hoothoot
Hoothoot\Hoothoot_64.png,Hoothoot
Hoothoot\Hoothoot_65.png,Hoothoot
Hoothoot\Hoothoot_66.png,Hoothoot
Hoothoot\Hoothoot_67.png,Hoothoot
Hoothoot\Hoothoot_68.png,Hoothoot
Hoothoot\Hoothoot_69.png,Hoothoot
Hoothoot\Hoothoot_Shiny_0.png,Hoothoot
Hoothoot\Hoothoot_Shiny_1.png,Hoothoot
Hoothoot\Hoothoot_Shiny_2.png,Hoothoot
Hoothoot\Hoothoot_Shiny_3.png,Hoothoot
Hoothoot\Hoothoot_Shiny_4.png,Hoothoot
Hoothoot\Hoothoot_Shiny_5.png,Hoothoot
Hoothoot\Hoothoot_Shiny_6.png,Hoothoot
Hoothoot\Hoothoot_Shiny_7.png,Hoothoot
Hoothoot\Hoothoot_Shiny_8.png,Hoothoot
Hoothoot\Hoothoot_Shiny_9.png,Hoothoot
Hoothoot\Hoothoot_Shiny_10.png,Hoothoot
Hoothoot\Hoothoot_Shiny_11.png,Hoothoot
Hoothoot\Hoothoot_Shiny_12.png,Hoothoot
Hoothoot\Hoothoot_Shiny_13.png,Hoothoot
Hoothoot\Hoothoot_Shiny_14.png,Hoothoot
Hoothoot\Hoothoot_Shiny_15.png,Hoothoot
Hoothoot\Hoothoot_Shiny_16.png,Hoothoot
Hoothoot\Hoothoot_Shiny_17.png,Hoothoot
Hoothoot\Hoothoot_Shiny_18.png,Hoothoot
Hoothoot\Hoothoot_Shiny_19.png,Hoothoot
Hoothoot\Hoothoot_Shiny_20.png,Hoothoot
Hoothoot\Hoothoot_Shiny_21.png,Hoothoot
Hoothoot\Hoothoot_Shiny_22.png,Hoothoot
Hoothoot\Hoothoot_Shiny_23.png,Hoothoot
Hoothoot\Hoothoot_Shiny_24.png,Hoothoot
Hoothoot\Hoothoot_Shiny_25.png,Hoothoot
Hoothoot\Hoothoot_Shiny_26.png,Hoothoot
Hoothoot\Hoothoot_Shiny_27.png,Hoothoot
Hoothoot\Hoothoot_Shiny_28.png,Hoothoot
Hoothoot\Hoothoot_Shiny_29.png,Hoothoot
Hoothoot\Hoothoot_Shiny_30.png,Hoothoot
Hoothoot\Hoothoot_Shiny_31.png,Hoothoot
Hoothoot\Hoothoot_Shiny_32.png,Hoothoot
Hoothoot\Hoothoot_Shiny_33.png,Hoothoot
Hoothoot\Hoothoot_Shiny_34.png,Hoothoot
Hoothoot\Hoothoot_Shiny_35.png,Hoothoot
Hoothoot\Hoothoot_Shiny_36.png,Hoothoot
Hoothoot\Hoothoot_Shiny_37.png,Hoothoot
Hoothoot\Hoothoot_Shiny_38.png,Hoothoot
Hoothoot\Hoothoot_Shiny_39.png,Hoothoot
Hoothoot\Hoothoot_Shiny_40.png,Hoothoot
Hoothoot\Hoothoot_Shiny_41.png,Hoothoot
Hoothoot\Hoothoot_Shiny_42.png,Hoothoot
Hoothoot\Hoothoot_Shiny_43.png,Hoothoot
Hoothoot\Hoothoot_Shiny_44.png,Hoothoot
Hoothoot\Hoothoot_Shiny_45.png,Hoothoot
Hoothoot\Hoothoot_Shiny_46.png,Hoothoot
Hoothoot\Hoothoot_Shiny_47.png,Hoothoot
Hoothoot\Hoothoot_Shiny_48.png,Hoothoot
Hoothoot\Hoothoot_Shiny_49.png,Hoothoot
Hoothoot\Hoothoot_Shiny_50.png,Hoothoot
Hoothoot\Hoothoot_Shiny_51.png,Hoothoot
Hoothoot\Hoothoot_Shiny_52.png,Hoothoot
Hoothoot\Hoothoot_Shiny_53.png,Hoothoot
Hoothoot\Hoothoot_Shiny_54.png,Hoothoot
Hoothoot\Hoothoot_Shiny_55.png,Hoothoot
Hoothoot\Hoothoot_Shiny_56.png,Hoothoot
Hoothoot\Hoothoot_Shiny_57.png,Hoothoot
Hoothoot\Hoothoot_Shiny_58.png,Hoothoot
Hoothoot\Hoothoot_Shiny_59.png,Hoothoot
Hoothoot\Hoothoot_Shiny_60.png,Hoothoot
Hoothoot\Hoothoot_Shiny_61.png,Hoothoot
Hoothoot\Hoothoot_Shiny_62.png,Hoothoot
Hoothoot\Hoothoot_Shiny_63.png,Hoothoot
Hoothoot\Hoothoot_Shiny_64.png,Hoothoot
Hoothoot\Hoothoot_Shiny_65.png,Hoothoot
Hoothoot\Hoothoot_Shiny_66.png,Hoothoot
Hoothoot\Hoothoot_Shiny_67.png,Hoothoot
Hoothoot\Hoothoot_Shiny_68.png,Hoothoot
Hoothoot\Hoothoot_Shiny_69.png,Hoothoot
Hoppip\Hoppip_0.png,Hoppip
Hoppip\Hoppip_1.png,Hoppip
Hoppip\Hoppip_2.png,Hoppip
Hoppip\Hoppip_3.png,Hoppip
Hoppip\Hoppip_4.png,Hoppip
Hoppip\Hoppip_5.png,Hoppip
Hoppip\Hoppip_6.png,Hoppip
Hoppip\Hoppip_7.png,Hoppip
Hoppip\Hoppip_8.png,Hoppip
Hoppip\Hoppip_9.png,Hoppip
Hoppip\Hoppip_10.png,Hoppip
Hoppip\Hoppip_11.png,Hoppip
Hoppip\Hoppip_12.png,Hoppip
Hoppip\Hoppip_13.png,Hoppip
Hoppip\Hoppip_14.png,Hoppip
Hoppip\Hoppip_15.png,Hoppip
Hoppip\Hoppip_16.png,Hoppip
Hoppip\Hoppip_17.png,Hoppip
Hoppip\Hoppip_18.png,Hoppip
Hoppip\Hoppip_19.png,Hoppip
Hoppip\Hoppip_20.png,Hoppip
Hoppip\Hoppip_21.png,Hoppip
Hoppip\Hoppip_22.png,Hoppip
Hoppip\Hoppip_23.png,Hoppip
Hoppip\Hoppip_24.png,Hoppip
Hoppip\Hoppip_25.png,Hoppip
Hoppip\Hoppip_26.png,Hoppip
Hoppip\Hoppip_27.png,Hoppip
Hoppip\Hoppip_28.png,Hoppip
Hoppip\Hoppip_29.png,Hoppip
Hoppip\Hoppip_30.png,Hoppip
Hoppip\Hoppip_31.png,Hoppip
Hoppip\Hoppip_32.png,Hoppip
Hoppip\Hoppip_33.png,Hoppip
Hoppip\Hoppip_34.png,Hoppip
Hoppip\Hoppip_35.png,Hoppip
Hoppip\Hoppip_36.png,Hoppip
Hoppip\Hoppip_37.png,Hoppip
Hoppip\Hoppip_38.png,Hoppip
Hoppip\Hoppip_39.png,Hoppip
Hoppip\Hoppip_40.png,Hoppip
Hoppip\Hoppip_41.png,Hoppip
Hoppip\Hoppip_42.png,Hoppip
Hoppip\Hoppip_43.png,Hoppip
Hoppip\Hoppip_44.png,Hoppip
Hoppip\Hoppip_45.png,Hoppip
Hoppip\Hoppip_46.png,Hoppip
Hoppip\Hoppip_47.png,Hoppip
Hoppip\Hoppip_48.png,Hoppip
Hoppip\Hoppip_49.png,Hoppip
Hoppip\Hoppip_50.png,Hoppip
Hoppip\Hoppip_51.png,Hoppip
Hoppip\Hoppip_52.png,Hoppip
Hoppip\Hoppip_53.png,Hoppip
Hoppip\Hoppip_54.png,Hoppip
Hoppip\Hoppip_55.png,Hoppip
Hoppip\Hoppip_56.png,Hoppip
Hoppip\Hoppip_57.png,Hoppip
Hoppip\Hoppip_58.png,Hoppip
Hoppip\Hoppip_59.png,Hoppip
Hoppip\Hoppip_60.png,Hoppip
Hoppip\Hoppip_61.png,Hoppip
Hoppip\Hoppip_62.png,Hoppip
Hoppip\Hoppip_63.png,Hoppip
Hoppip\Hoppip_64.png,Hoppip
Hoppip\Hoppip_65.png,Hoppip
Hoppip\Hoppip_66.png,Hoppip
Hoppip\Hoppip_67.png,Hoppip
Hoppip\Hoppip_68.png,Hoppip
Hoppip\Hoppip_69.png,Hoppip
Hoppip\Hoppip_Shiny_0.png,Hoppip
Hoppip\Hoppip_Shiny_1.png,Hoppip
Hoppip\Hoppip_Shiny_2.png,Hoppip
Hoppip\Hoppip_Shiny_3.png,Hoppip
Hoppip\Hoppip_Shiny_4.png,Hoppip
Hoppip\Hoppip_Shiny_5.png,Hoppip
Hoppip\Hoppip_Shiny_6.png,Hoppip
Hoppip\Hoppip_Shiny_7.png,Hoppip
Hoppip\Hoppip_Shiny_8.png,Hoppip
Hoppip\Hoppip_Shiny_9.png,Hoppip
Hoppip\Hoppip_Shiny_10.png,Hoppip
Hoppip\Hoppip_Shiny_11.png,Hoppip
Hoppip\Hoppip_Shiny_12.png,Hoppip
Hoppip\Hoppip_Shiny_13.png,Hoppip
Hoppip\Hoppip_Shiny_14.png,Hoppip
Hoppip\Hoppip_Shiny_15.png,Hoppip
Hoppip\Hoppip_Shiny_16.png,Hoppip
Hoppip\Hoppip_Shiny_17.png,Hoppip
Hoppip\Hoppip_Shiny_18.png,Hoppip
Hoppip\Hoppip_Shiny_19.png,Hoppip
Hoppip\Hoppip_Shiny_20.png,Hoppip
Hoppip\Hoppip_Shiny_21.png,Hoppip
Hoppip\Hoppip_Shiny_22.png,Hoppip
Hoppip\Hoppip_Shiny_23.png,Hoppip
Hoppip\Hoppip_Shiny_24.png,Hoppip
Hoppip\Hoppip_Shiny_25.png,Hoppip
Hoppip\Hoppip_Shiny_26.png,Hoppip
Hoppip\Hoppip_Shiny_27.png,Hoppip
Hoppip\Hoppip_Shiny_28.png,Hoppip
Hoppip\Hoppip_Shiny_29.png,Hoppip
Hoppip\Hoppip_Shiny_30.png,Hoppip
Hoppip\Hoppip_Shiny_31.png,Hoppip
Hoppip\Hoppip_Shiny_32.png,Hoppip
Hoppip\Hoppip_Shiny_33.png,Hoppip
Hoppip\Hoppip_Shiny_34.png,Hoppip
Hoppip\Hoppip_Shiny_35.png,Hoppip
Hoppip\Hoppip_Shiny_36.png,Hoppip
Hoppip\Hoppip_Shiny_37.png,Hoppip
Hoppip\Hoppip_Shiny_38.png,Hoppip
Hoppip\Hoppip_Shiny_39.png,Hoppip
Hoppip\Hoppip_Shiny_40.png,Hoppip
Hoppip\Hoppip_Shiny_41.png,Hoppip
Hoppip\Hoppip_Shiny_42.png,Hoppip
Hoppip\Hoppip_Shiny_43.png,Hoppip
Hoppip\Hoppip_Shiny_44.png,Hoppip
Hoppip\Hoppip_Shiny_45.png,Hoppip
Hoppip\Hoppip_Shiny_46.png,Hoppip
Hoppip\Hoppip_Shiny_47.png,Hoppip
Hoppip\Hoppip_Shiny_48.png,Hoppip
Hoppip\Hoppip_Shiny_49.png,Hoppip
Hoppip\Hoppip_Shiny_50.png,Hoppip
Hoppip\Hoppip_Shiny_51.png,Hoppip
Hoppip\Hoppip_Shiny_52.png,Hoppip
Hoppip\Hoppip_Shiny_53.png,Hoppip
Hoppip\Hoppip_Shiny_54.png,Hoppip
Hoppip\Hoppip_Shiny_55.png,Hoppip
Hoppip\Hoppip_Shiny_56.png,Hoppip
Hoppip\Hoppip_Shiny_57.png,Hoppip
Hoppip\Hoppip_Shiny_58.png,Hoppip
Hoppip\Hoppip_Shiny_59.png,Hoppip
Hoppip\Hoppip_Shiny_60.png,Hoppip
Hoppip\Hoppip_Shiny_61.png,Hoppip
Hoppip\Hoppip_Shiny_62.png,Hoppip
Hoppip\Hoppip_Shiny_63.png,Hoppip
Hoppip\Hoppip_Shiny_64.png,Hoppip
Hoppip\Hoppip_Shiny_65.png,Hoppip
Hoppip\Hoppip_Shiny_66.png,Hoppip
Hoppip\Hoppip_Shiny_67.png,Hoppip
Hoppip\Hoppip_Shiny_68.png,Hoppip
Hoppip\Hoppip_Shiny_69.png,Hoppip
Kakuna\Kakuna_0.png,Kakuna
Kakuna\Kakuna_1.png,Kakuna
Kakuna\Kakuna_2.png,Kakuna
Kakuna\Kakuna_3.png,Kakuna
Kakuna\Kakuna_4.png,Kakuna
Kakuna\Kakuna_5.png,Kakuna
Kakuna\Kakuna_6.png,Kakuna
Kakuna\Kakuna_7.png,Kakuna
Kakuna\Kakuna_8.png,Kakuna
Kakuna\Kakuna_9.png,Kakuna
Kakuna\Kakuna_10.png,Kakuna
Kakuna\Kakuna_11.png,Kakuna
Kakuna\Kakuna_12.png,Kakuna
Kakuna\Kakuna_13.png,Kakuna
Kakuna\Kakuna_14.png,Kakuna
Kakuna\Kakuna_15.png,Kakuna
Kakuna\Kakuna_16.png,Kakuna
Kakuna\Kakuna_17.png,Kakuna
Kakuna\Kakuna_18.png,Kakuna
Kakuna\Kakuna_19.png,Kakuna
Kakuna\Kakuna_20.png,Kakuna
Kakuna\Kakuna_21.png,Kakuna
Kakuna\Kakuna_22.png,Kakuna
Kakuna\Kakuna_23.png,Kakuna
Kakuna\Kakuna_24.png,Kakuna
Kakuna\Kakuna_25.png,Kakuna
Kakuna\Kakuna_26.png,Kakuna
Kakuna\Kakuna_27.png,Kakuna
Kakuna\Kakuna_28.png,Kakuna
Kakuna\Kakuna_29.png,Kakuna
Kakuna\Kakuna_30.png,Kakuna
Kakuna\Kakuna_31.png,Kakuna
Kakuna\Kakuna_32.png,Kakuna
Kakuna\Kakuna_33.png,Kakuna
Kakuna\Kakuna_34.png,Kakuna
Kakuna\Kakuna_35.png,Kakuna
Kakuna\Kakuna_36.png,Kakuna
Kakuna\Kakuna_37.png,Kakuna
Kakuna\Kakuna_38.png,Kakuna
Kakuna\Kakuna_39.png,Kakuna
Kakuna\Kakuna_40.png,Kakuna
Kakuna\Kakuna_41.png,Kakuna
Kakuna\Kakuna_42.png,Kakuna
Kakuna\Kakuna_43.png,Kakuna
Kakuna\Kakuna_44.png,Kakuna
Kakuna\Kakuna_45.png,Kakuna
Kakuna\Kakuna_46.png,Kakuna
Kakuna\Kakuna_47.png,Kakuna
Kakuna\Kakuna_48.png,Kakuna
Kakuna\Kakuna_49.png,Kakuna
Kakuna\Kakuna_50.png,Kakuna
Kakuna\Kakuna_51.png,Kakuna
Kakuna\Kakuna_52.png,Kakuna
Kakuna\Kakuna_53.png,Kakuna
Kakuna\Kakuna_54.png,Kakuna
Kakuna\Kakuna_55.png,Kakuna
Kakuna\Kakuna_56.png,Kakuna
Kakuna\Kakuna_57.png,Kakuna
Kakuna\Kakuna_58.png,Kakuna
Kakuna\Kakuna_59.png,Kakuna
Kakuna\Kakuna_60.png,Kakuna
Kakuna\Kakuna_61.png,Kakuna
Kakuna\Kakuna_62.png,Kakuna
Kakuna\Kakuna_63.png,Kakuna
Kakuna\Kakuna_64.png,Kakuna
Kakuna\Kakuna_65.png,Kakuna
Kakuna\Kakuna_66.png,Kakuna
Kakuna\Kakuna_67.png,Kakuna
Kakuna\Kakuna_68.png,Kakuna
Kakuna\Kakuna_69.png,Kakuna
Kakuna\Kakuna_Shiny_0.png,Kakuna
Kakuna\Kakuna_Shiny_1.png,Kakuna
Kakuna\Kakuna_Shiny_2.png,Kakuna
Kakuna\Kakuna_Shiny_3.png,Kakuna
Kakuna\Kakuna_Shiny_4.png,Kakuna
Kakuna\Kakuna_Shiny_5.png,Kakuna
Kakuna\Kakuna_Shiny_6.png,Kakuna
Kakuna\Kakuna_Shiny_7.png,Kakuna
Kakuna\Kakuna_Shiny_8.png,Kakuna
Kakuna\Kakuna_Shiny_9.png,Kakuna
Kakuna\Kakuna_Shiny_10.png,Kakuna
Kakuna\Kakuna_Shiny_11.png,Kakuna
Kakuna\Kakuna_Shiny_12.png,Kakuna
Kakuna\Kakuna_Shiny_13.png,Kakuna
Kakuna\Kakuna_Shiny_14.png,Kakuna
Kakuna\Kakuna_Shiny_15.png,Kakuna
Kakuna\Kakuna_Shiny_16.png,Kakuna
Kakuna\Kakuna_Shiny_17.png,Kakuna
Kakuna\Kakuna_Shiny_18.png,Kakuna
Kakuna\Kakuna_Shiny_19.png,Kakuna
Kakuna\Kakuna_Shiny_20.png,Kakuna
Kakuna\Kakuna_Shiny_21.png,Kakuna
Kakuna\Kakuna_Shiny_22.png,Kakuna
Kakuna\Kakuna_Shiny_23.png,Kakuna
Kakuna\Kakuna_Shiny_24.png,Kakuna
Kakuna\Kakuna_Shiny_25.png,Kakuna
Kakuna\Kakuna_Shiny_26.png,Kakuna
Kakuna\Kakuna_Shiny_27.png,Kakuna
Kakuna\Kakuna_Shiny_28.png,Kakuna
Kakuna\Kakuna_Shiny_29.png,Kakuna
Kakuna\Kakuna_Shiny_30.png,Kakuna
Kakuna\Kakuna_Shiny_31.png,Kakuna
Kakuna\Kakuna_Shiny_32.png,Kakuna
Kakuna\Kakuna_Shiny_33.png,Kakuna
Kakuna\Kakuna_Shiny_34.png,Kakuna
Kakuna\Kakuna_Shiny_35.png,Kakuna
Kakuna\Kakuna_Shiny_36.png,Kakuna
Kakuna\Kakuna_Shiny_37.png,Kakuna
Kakuna\Kakuna_Shiny_38.png,Kakuna
Kakuna\Kakuna_Shiny_39.png,Kakuna
Kakuna\Kakuna_Shiny_40.png,Kakuna
Kakuna\Kakuna_Shiny_41.png,Kakuna
Kakuna\Kakuna_Shiny_42.png,Kakuna
Kakuna\Kakuna_Shiny_43.png,Kakuna
Kakuna\Kakuna_Shiny_44.png,Kakuna
Kakuna\Kakuna_Shiny_45.png,Kakuna
Kakuna\Kakuna_Shiny_46.png,Kakuna
Kakuna\Kakuna_Shiny_47.png,Kakuna
Kakuna\Kakuna_Shiny_48.png,Kakuna
Kakuna\Kakuna_Shiny_49.png,Kakuna
Kakuna\Kakuna_Shiny_50.png,Kakuna
Kakuna\Kakuna_Shiny_51.png,Kakuna
Kakuna\Kakuna_Shiny_52.png,Kakuna
Kakuna\Kakuna_Shiny_53.png,Kakuna
Kakuna\Kakuna_Shiny_54.png,Kakuna
Kakuna\Kakuna_Shiny_55.png,Kakuna
Kakuna\Kakuna_Shiny_56.png,Kakuna
Kakuna\Kakuna_Shiny_57.png,Kakuna
Kakuna\Kakuna_Shiny_58.png,Kakuna
Kakuna\Kakuna_Shiny_59.png,Kakuna
Kakuna\Kakuna_Shiny_60.png,Kakuna
Kakuna\Kakuna_Shiny_61.png,Kakuna
Kakuna\Kakuna_Shiny_62.png,Kakuna
Kakuna\Kakuna_Shiny_63.png,Kakuna
Kakuna\Kakuna_Shiny_64.png,Kakuna
Kakuna\Kakuna_Shiny_65.png,Kakuna
Kakuna\Kakuna_Shiny_66.png,Kakuna
Kakuna\Kakuna_Shiny_67.png,Kakuna
Kakuna\Kakuna_Shiny_68.png,Kakuna
Kakuna\Kakuna_Shiny_69.png,Kakuna
Ledyba\Ledyba_0.png,Ledyba
Ledyba\Ledyba_1.png,Ledyba
Ledyba\Ledyba_2.png,Ledyba
Ledyba\Ledyba_3.png,Ledyba
Ledyba\Ledyba_4.png,Ledyba
Ledyba\Ledyba_5.png,Ledyba
Ledyba\Ledyba_6.png,Ledyba
Ledyba\Ledyba_7.png,Ledyba
Ledyba\Ledyba_8.png,Ledyba
Ledyba\Ledyba_9.png,Ledyba
Ledyba\Ledyba_10.png,Ledyba
Ledyba\Ledyba_11.png,Ledyba
Ledyba\Ledyba_12.png,Ledyba
Ledyba\Ledyba_13.png,Ledyba
Ledyba\Ledyba_14.png,Ledyba
Ledyba\Ledyba_15.png,Ledyba
Ledyba\Ledyba_16.png,Ledyba
Ledyba\Ledyba_17.png,Ledyba
Ledyba\Ledyba_18.png,Ledyba
Ledyba\Ledyba_19.png,Ledyba
Ledyba\Ledyba_20.png,Ledyba
Ledyba\Ledyba_21.png,Ledyba
Ledyba\Ledyba_22.png,Ledyba
Ledyba\Ledyba_23.png,Ledyba
Ledyba\Ledyba_24.png,Ledyba
Ledyba\Ledyba_25.png,Ledyba
Ledyba\Ledyba_26.png,Ledyba
Ledyba\Ledyba_27.png,Ledyba
Ledyba\Ledyba_28.png,Ledyba
Ledyba\Ledyba_29.png,Ledyba
Ledyba\Ledyba_30.png,Ledyba
Ledyba\Ledyba_31.png,Ledyba
Ledyba\Ledyba_32.png,Ledyba
Ledyba\Ledyba_33.png,Ledyba
Ledyba\Ledyba_34.png,Ledyba
Ledyba\Ledyba_35.png,Ledyba
Ledyba\Ledyba_36.png,Ledyba
Ledyba\Ledyba_37.png,Ledyba
Ledyba\Ledyba_38.png,Ledyba
Ledyba\Ledyba_39.png,Ledyba
Ledyba\Ledyba_40.png,Ledyba
Ledyba\Ledyba_41.png,Ledyba
Ledyba\Ledyba_42.png,Ledyba
Ledyba\Ledyba_43.png,Ledyba
Ledyba\Ledyba_44.png,Ledyba
Ledyba\Ledyba_45.png,Ledyba
Ledyba\Ledyba_46.png,Ledyba
Ledyba\Ledyba_47.png,Ledyba
Ledyba\Ledyba_48.png,Ledyba
Ledyba\Ledyba_49.png,Ledyba
Ledyba\Ledyba_50.png,Ledyba
Ledyba\Ledyba_51.png,Ledyba
Ledyba\Ledyba_52.png,Ledyba
Ledyba\Ledyba_53.png,Ledyba
Ledyba\Ledyba_54.png,Ledyba
Ledyba\Ledyba_55.png,Ledyba
Ledyba\Ledyba_56.png,Ledyba
Ledyba\Ledyba_57.png,Ledyba
Ledyba\Ledyba_58.png,Ledyba
Ledyba\Ledyba_59.png,Ledyba
Ledyba\Ledyba_60.png,Ledyba
Ledyba\Ledyba_61.png,Ledyba
Ledyba\Ledyba_62.png,Ledyba
Ledyba\Ledyba_63.png,Ledyba
Ledyba\Ledyba_64.png,Ledyba
Ledyba\Ledyba_65.png,Ledyba
Ledyba\Ledyba_66.png,Ledyba
Ledyba\Ledyba_67.png,Ledyba
Ledyba\Ledyba_68.png,Ledyba
Ledyba\Ledyba_69.png,Ledyba
Ledyba\Ledyba_Shiny_0.png,Ledyba
Ledyba\Ledyba_Shiny_1.png,Ledyba
Ledyba\Ledyba_Shiny_2.png,Ledyba
Ledyba\Ledyba_Shiny_3.png,Ledyba
Ledyba\Ledyba_Shiny_4.png,Ledyba
Ledyba\Ledyba_Shiny_5.png,Ledyba
Ledyba\Ledyba_Shiny_6.png,Ledyba
Ledyba\Ledyba_Shiny_7.png,Ledyba
Ledyba\Ledyba_Shiny_8.png,Ledyba
Ledyba\Ledyba_Shiny_9.png,Ledyba
Ledyba\Ledyba_Shiny_10.png,Ledyba
Ledyba\Ledyba_Shiny_11.png,Ledyba
Ledyba\Ledyba_Shiny_12.png,Ledyba
Ledyba\Ledyba_Shiny_13.png,Ledyba
Ledyba\Ledyba_Shiny_14.png,Ledyba
Ledyba\Ledyba_Shiny_15.png,Ledyba
Ledyba\Ledyba_Shiny_16.png,Ledyba
Ledyba\Ledyba_Shiny_17.png,Ledyba
Ledyba\Ledyba_Shiny_18.png,Ledyba
